"Drift.Time..days.","Alt2a_12_H","Column1","Column2","Alt2a_12_M","Column3","Column4","Alt2a_12_L","Column5","Column6","Alt2a_11_H","Column7","Column8","Alt2a_11_M","Column9","Column10","Alt2a_11_L","Column11","Column12","Alt2a_98_H","Column13","Column14","Alt2a_98_M","Column15","Column16","Alt2a_98_L","Column17","Column18","Alt2a_87_H2","Column181","Column182","Alt2a_87_M2","Column183","Column184","Alt2a_87_L2","Column185","Column186","Alt2a_85_H","Column19","Column20","Alt2a_85_M","Column21","Column22","Alt2a_85_L","Column23","Column24","Alt2a_84_H","Column25","Column26","Alt2a_84_M","Column27","Column28","Alt2a_84_L","Column29","Column30","Alt2a_83_H","Column31","Column32","Alt2a_83_M","Column33","Column34","Alt2a_83_L","Column35","Column36","Alt2a_80_H","Column37","Column38","Alt2a_80_M","Column39","Column40","Alt2a_80_L","Column41","Column42","Alt2a_75_H","Column43","Column44","Alt2a_75_M","Column45","Column46","Alt2a_75_L","Column47","Column48","Alt2a_68_H","Column49","Column50","Alt2a_68_M","Column51","Column52","Alt2a_68_L","Column53","Column54","Alt2a_66_H2","Column55","Column56","Alt2a_66_M5","Column57","Column58","Alt2a_66_L8","Column59","Column60"
NA,"ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained"
8.875,"4.01055373432387","231.27308595239","0.00149625778348826","3.92911308599023","222.689325694382","0.00149625778348826","3.83807967885307","213.061924116899","0.00149625778348826","3.86269764379811","242.528396069784","0.000297572984809981","3.72853014671525","231.208345811063","0.000297572984809981","3.5659922352382","217.255619938275","0.000297572984809981","4.0602951855482","229.239963126514","0.00425628011534785","3.99844788790385","221.56600945446","0.00425628011534785","3.9284286297491","212.712172971768","0.00425628011534785","3.96363406087365","236.282322411788","0.148973872494453","3.91181560727239","229.379442256355","0.148973872494453","3.8530890529337","221.42473970381","0.148973872494453","3.76845484357408","211.950234496409","0.00128223448994835","3.72519872593299","208.84586102549","0.00128223448994835","3.65775865421377","197.197713930841","0.00128223448994835","4.15625331576975","233.142376403015","0.0146163306620964","4.08212122487301","225.148290591885","0.0146163306620964","3.9986688107695","215.991637604862","0.0146163306620964","3.79186039092862","224.662334783414","0.0136646151536319","3.70201472960623","215.960807401906","0.0136646151536319","3.70201472960623","215.960807401906","0.0136646151536319","4.48629577176825","253.078780412488","0.000654994498966379","4.42473841393096","244.862720469889","0.000654994498966379","4.35452103729242","235.391873895154","0.000654994498966379","4.14624871184505","266.113751570646","0.0292773245491421","4.05498443878567","257.764302839609","0.0292773245491421","3.94947604021127","247.895743236628","0.0292773245491421","3.67942810725286","201.892992261026","0.00309538544663577","3.547212746583","192.846407391885","0.00309538544663577","3.39891712401685","183.05222868943","0.00309538544663577","3.74090227332485","217.539628757776","0.00818753358153196","3.68435770408286","210.331016409229","0.00818753358153196","3.62051038738422","202.014271453898","0.00818753358153196"
9,"4.00748925304646","235.280575205437","0.001325945132439","3.92676386180485","226.616089556186","0.001325945132439","3.83661377337353","216.898537890273","0.001325945132439","3.86433361065275","246.392729680437","0.000232752510881184","3.73092799486382","234.939273805927","0.000232752510881184","3.56935843659486","220.82497837487","0.000232752510881184","4.05473026829502","233.294693394809","0.00378874938705695","3.99361477638718","225.559624230848","0.00378874938705695","3.92448679624422","216.636659768012","0.00378874938705695","3.96210486509431","240.244427276883","0.139120749094172","3.9109483927387","233.290390649094","0.139120749094172","3.85301849686581","225.277758200676","0.139120749094172","3.77110403895587","215.721338535365","0.00114803077787983","3.72841822301873","212.574279248509","0.00114803077787983","3.66195710469268","200.859671035533","0.00114803077787983","4.15121992781581","237.29359633083","0.013131324600477","4.07779308566675","229.226083677552","0.013131324600477","3.99522050615442","219.986858111016","0.013131324600477","3.77817992809884","228.440514711513","0.0123152984521773","3.68941141110588","219.650218813011","0.0123152984521773","3.68941141110588","219.650218813011","0.0123152984521773","4.47637763481859","257.555158047306","0.000584280685968807","4.41575873369084","249.27847920358","0.000584280685968807","4.34667643980775","239.738550334962","0.000584280685968807","4.14583188621199","270.460428010454","0.0266027399844709","4.04861112620052","261.812913965809","0.0266027399844709","3.9488824976585","252.242419676435","0.0266027399844709","3.67819563123374","205.57118789226","0.00285734305808116","3.54732531200496","196.39373270389","0.00285734305808116","3.40065334313096","186.452882032561","0.00285734305808116","3.73120038265886","221.270829140435","0.00761033061403783","3.67532093700793","214.006337346237","0.00761033061403783","3.61229585155111","205.626567305449","0.00761033061403783"
9.125,"4.02056524827949","239.301140453716","0.00117788719450907","3.94046831797671","230.556557874163","0.00117788719450907","3.85110079098486","220.749638681258","0.00117788719450907","3.86906599823086","250.261795678668","0.000182743706070214","3.73628884592299","238.67556265185","0.000182743706070214","3.57553057873519","224.400508953605","0.000182743706070214","4.05610341638839","237.350796811198","0.00337170446622251","3.99586653684821","229.555490767696","0.00337170446622251","3.92778444253746","220.56444421055","0.00337170446622251","3.99122340647704","244.23565068336","0.130313654919027","3.9406256265711","237.231016275665","0.130313654919027","3.88337545744865","229.161133658125","0.130313654919027","3.79539164472497","219.51673018009","0.00102895676848412","3.753336364258","216.327615612767","0.00102895676848412","3.6879424460495","204.547613481583","0.00102895676848412","4.14537584955813","241.438972180388","0.0118710801374494","4.07252866304356","233.298612340595","0.0118710801374494","3.99068978408889","223.977547895105","0.0118710801374494","3.76881826766215","232.209332979175","0.0111597581166133","3.68125445975078","223.331473272762","0.0111597581166133","3.68125445975078","223.331473272762","0.0111597581166133","4.49195909433983","262.047117141646","0.000521105596596484","4.43217263541367","253.710651838993","0.000521105596596484","4.36410310298527","244.102653437947","0.000521105596596484","4.14541506057893","274.824531113439","0.0241658996723945","4.04903926738333","265.861953233193","0.0241658996723945","3.94828895510574","256.606522779421","0.0241658996723945","3.68353652221831","209.254724414478","0.00267755984466613","3.5538705962439","199.947603300134","0.00267755984466613","3.40866661741722","189.861548649979","0.00267755984466613","3.7409539398538","225.011783080289","0.00710467012735274","3.6857903085117","217.692127654748","0.00710467012735274","3.62363775379323","209.250205059243","0.00710467012735274"
9.25,"4.04897073099621","243.350111184713","0.00104950580033916","3.96951987758662","234.52607775175","0.00104950580033916","3.88094757205014","224.630586253308","0.00104950580033916","3.88262559450471","254.144421273172","0.00014412913511361","3.75030638416795","242.425869036018","0.00014412913511361","3.59015898322217","227.990667936827","0.00014412913511361","4.06153994191008","241.412336753108","0.00300657814535508","4.00216486482379","233.55765563252","0.00300657814535508","3.93510274956162","224.499546960111","0.00300657814535508","4.01876539178076","248.254416075141","0.122409465942571","3.96878409177778","241.199800367443","0.122409465942571","3.9122751763623","233.073408834487","0.122409465942571","3.80517897686644","223.321909156956","0.000923438994093982","3.76392039322055","220.091536005987","0.000923438994093982","3.69985487873188","208.247468360315","0.000923438994093982","4.14181482571905","245.580787006108","0.0107461896448394","4.06952139467275","237.368133735268","0.0107461896448394","3.98837895323159","227.965926848337","0.0107461896448394","3.75793515810412","235.967268137279","0.0101610382779331","3.67162755293458","227.003100825697","0.0101610382779331","3.67162755293458","227.003100825697","0.0101610382779331","4.51104483401767","266.558161975664","0.000464542667830194","4.45205625726418","258.162708096257","0.000464542667830194","4.38495839497872","248.487611832926","0.000464542667830194","4.14499823494587","279.209489508418","0.0219968704020843","4.04570573535149","269.907658968544","0.0219968704020843","3.94769541255297","260.991481174399","0.0219968704020843","3.70487775836615","212.959602172844","0.00253587879492574","3.57635865604086","203.523961956175","0.00253587879492574","3.43255514159905","193.294103791578","0.00253587879492574","3.76363062826415","228.775413708553","0.00665021359492259","3.70920541790613","221.401333072655","0.00665021359492259","3.64794491741645","212.898149976659","0.00665021359492259"
9.375,"4.07772727722236","247.427838461935","0.000937877267163362","3.99891036332947","238.524988115079","0.000937877267163362","3.91111329385438","228.541699547162","0.000937877267163362","3.89775309949863","258.042174372671","0.000114202476474092","3.76596197609893","246.191831012117","0.000114202476474092","3.60650430120763","231.597172238035","0.000114202476474092","4.06900798749891","245.481344740607","0.00268798678203298","4.01042706848904","237.568082701009","0.00268798678203298","3.94430206854782","228.443849028659","0.00268798678203298","4.04704092441776","252.301456999558","0.115304332913307","3.99764854123251","245.197448908675","0.115304332913307","3.94184676239717","237.015255596884","0.115304332913307","3.81212247056551","227.134031627522","0.00082973082365566","3.77160153066571","223.863137536653","0.00082973082365566","3.70876406492335","211.956232425238","0.00082973082365566","4.16200874257302","249.742795748681","0.00971924714197625","4.09021195938978","241.458345694658","0.00971924714197625","4.0096941225119","231.975620970849","0.00971924714197625","3.74735949263855","239.714627629917","0.00929143253449187","3.66213371604971","230.665234541747","0.00929143253449187","3.66213371604971","230.665234541747","0.00929143253449187","4.52371939561094","271.081881371275","0.000413793170473775","4.46548877827971","262.628196874537","0.000413793170473775","4.39931491276726","252.886926745693","0.000413793170473775","4.14458140931281","283.608804421185","0.0200773512947852","4.04808943700206","273.955748405546","0.0200773512947852","3.94710187000021","265.390796087167","0.0200773512947852","3.72856708833051","216.688169261175","0.00241939453179382","3.60144321715174","207.125405173327","0.00241939453179382","3.45930134493556","196.753405136513","0.00241939453179382","3.78025932918098","232.555673037734","0.00623603275860249","3.72678292209195","225.128115994747","0.00623603275860249","3.6666400235335","216.564790000192","0.00623603275860249"
9.5,"4.09454419122491","251.52238265316","0.000840490634539061","4.01641103326338","242.541399148343","0.000840490634539061","3.92943713334546","232.471136680508","0.000840490634539061","3.90560538841011","261.947779761081","9.08804494863265e-05","3.77445181348294","249.9662828256","9.08804494863265e-05","3.61580829156173","235.212980529597","9.08804494863265e-05","4.08049414101806","249.561838881625","0.00240923576041208","4.02249528062164","241.59057798163","0.00240923576041208","3.95706661112024","232.400915639779","0.00240923576041208","4.08035279681138","256.38180979637","0.108896893888834","4.03153731387254","249.228986222548","0.108896893888834","3.97642623344118","240.991681830325","0.108896893888834","3.81889303069913","230.952924658221","0.000746388839360512","3.77900526663302","227.642142803286","0.000746388839360512","3.71722394113453","215.673456366373","0.000746388839360512","4.17770514447848","253.920500893159","0.00878033168219312","4.10636425936753","245.564709954025","0.00878033168219312","4.02641608949259","236.002037060341","0.00878033168219312","3.7365239639983","243.451151593916","0.00852741092980144","3.65268531191155","234.317919853658","0.00852741092980144","3.65268531191155","234.317919853658","0.00852741092980144","4.52844977969977","275.610331150974","0.000368159363428769","4.47107960549391","267.099276480031","0.000368159363428769","4.40593883912527","257.292865584819","0.000368159363428769","4.14416458367975","288.01474326031","0.0183723111471094","4.04576178806447","278.00151019361","0.0183723111471094","3.94650832744744","269.796734926292","0.0183723111471094","3.74181307330241","220.429982334477","0.00231985393780087","3.61600713644905","210.741412309776","0.00231985393780087","3.47543757421251","200.228842710726","0.00231985393780087","3.796969935774","236.352642973508","0.00585599013774516","3.7445088129348","228.872624807681","0.00585599013774516","3.68554976653006","220.250339766723","0.00585599013774516"
9.625,"4.09499185763114","255.617374510791","0.000754904533897989","4.01772341023233","246.559122558575","0.000754904533897989","3.93176187618978","236.402898556697","0.000754904533897989","3.90878215986644","265.856561920948","7.25988961075615e-05","3.77845217926363","253.744735004863","7.25988961075615e-05","3.62083698971677","238.833817519313","7.25988961075615e-05","4.07221685024851","253.634055731873","0.00216169741206504","4.01470730963693","245.605285291267","0.00216169741206504","3.94986576194705","236.350781401726","0.00216169741206504","4.09113261148251","260.472942407852","0.10310398187607","4.04290618219746","253.271892404745","0.10310398187607","3.98849548170163","244.980177312027","0.10310398187607","3.8168673286358","234.769791986857","0.000672420690883914","3.77741599499769","231.419558798284","0.000672420690883914","3.71637237552864","219.389828741901","0.000672420690883914","4.17337407633671","258.093874969496","0.0079403502479235","4.10261518413069","249.667325138156","0.0079403502479235","4.02336408411237","240.025401144453","0.0079403502479235","3.72738751976136","247.178539113677","0.00784961468208861","3.64452619465088","237.962446048309","0.00784961468208861","3.64452619465088","237.962446048309","0.00784961468208861","4.51988095039757","280.130212101372","0.00032703845488974","4.46313968465161","271.562416164683","0.00032703845488974","4.39877163903061","261.691637223849","0.00032703845488974","4.14374775804668","292.413514899341","0.0168353510202444","4.04218825419495","282.043698447805","0.0168353510202444","3.94591478489468","274.195506565322","0.0168353510202444","3.73643318291753","224.166415517395","0.00223198360871198","3.61184720108193","214.353259510858","0.00223198360871198","3.47273641698177","203.701579127707","0.00223198360871198","3.79453170398954","240.147174677497","0.00550840718497123","3.74299974903953","232.615624556721","0.00550840718497123","3.68512203961036","223.935461806333","0.00550840718497123"
9.75,"4.0878410209843","259.705215531775","0.000679328552236616","4.0114824953966","250.570605053972","0.000679328552236616","3.92657595860805","240.329474515305","0.000679328552236616","3.90896132836147","269.765523249309","5.82025993201873e-05","3.77933418333529","257.524069188199","5.82025993201873e-05","3.62260499262466","242.456422511938","5.82025993201873e-05","4.06036664337684","257.69442237525","0.00194026513966366","4.00327419265623","249.608559483923","0.00194026513966366","3.93893425473112","240.289715656458","0.00194026513966366","4.07917003600547","264.552112443858","0.0978482015735648","4.03180758641232","257.303699991157","0.0978482015735648","3.97839730861609","248.958574620643","0.0978482015735648","3.80567169318056","238.575463680037","0.000606803866388885","3.76665102306231","235.186209821346","0.000606803866388885","3.70632992133722","223.096158663238","0.000606803866388885","4.1669623160369","262.260837285533","0.00719418480121929","4.09691876394036","253.764243902096","0.00719418480121929","4.01850054355467","244.043901688008","0.00719418480121929","3.71863455030605","250.897173663983","0.00724432082006007","3.63664875872477","241.599094807034","0.00724432082006007","3.63664875872477","241.599094807034","0.00724432082006007","4.50327009073891","284.633482192111","0.000289946008615386","4.44710056924098","276.009516733924","0.000289946008615386","4.38343710103137","266.075074324881","0.000289946008615386","4.14333093241362","296.796952000372","0.0154403497751484","4.03461869993582","286.078317147741","0.0154403497751484","3.94532124234191","278.578943666354","0.0154403497751484","3.72943112976297","227.895846647158","0.00215244263511882","3.60599903822474","217.959258549082","0.00215244263511882","3.46826786511117","207.169846992819","0.00215244263511882","3.78815359506384","243.935328272561","0.0051895074522745","3.73757714763862","236.353201704359","0.0051895074522745","3.68080344589866","227.616265252231","0.0051895074522745"
9.875,"4.08085257218302","263.786068103958","0.0006125444040826","4.00539553313353","254.576000587105","0.0006125444040826","3.92152891793416","244.25100343324","0.0006125444040826","3.90600521668415","273.671528465993","4.68270826825602e-05","3.77680782793801","261.300877016137","4.68270826825602e-05","3.62064516220014","246.077067674138","4.68270826825602e-05","4.04978158661064","261.744203961861","0.00174265842650794","3.99319017370375","253.601749657627","0.00174265842650794","3.92943882940349","244.219154485861","0.00174265842650794","4.07102394482726","268.623136388685","0.0930607216092769","4.02447070384762","261.328170695005","0.0930607216092769","3.97199646095418","252.930571081597","0.0930607216092769","3.79473874509593","242.370202425133","0.000548478886057926","3.75615174091549","238.942361562261","0.000548478886057926","3.69655280878223","226.792711472021","0.000548478886057926","4.15920133877628","266.420038624309","0.00652574211395819","4.08983852479473","257.854082426891","0.00652574211395819","4.01220517993673","248.056106867945","0.00652574211395819","3.70908120823218","254.606254872215","0.00670191458404398","3.62801285641078","245.227107663444","0.00670191458404398","3.62801285641078","245.227107663444","0.00670191458404398","4.48393519943257","289.117417391543","0.000256492338324657","4.42846857719884","280.437985311122","0.000256492338324657","4.36565142114273","270.440725746023","0.000256492338324657","4.14291410678056","301.162603421515","0.014177535808532","4.02786131004634","290.106178457788","0.014177535808532","3.94472769978915","282.944595087497","0.014177535808532","3.72185145836503","231.617698105523","0.00207916533981534","3.59967703702701","221.558935586109","0.00207916533981534","3.46342810086244","210.633275093681","0.00207916533981534","3.78315835623756","247.718486628799","0.00489525545341653","3.73345162837727","240.086653332737","0.00489525545341653","3.67768058418386","231.293945836415","0.00489525545341653"
10,"4.07750172471017","267.863569828668","0.000553339962106959","4.00297319298345","258.578973780089","0.000553339962106959","3.9201697919637","248.171173225203","0.000553339962106959","3.90335038445631","277.57487885045","3.77900740981789e-05","3.77457500366809","265.075452019805","3.77900740981789e-05","3.61896748910692","249.696035163245","3.77900740981789e-05","4.0434667979174","265.787670759778","0.00156657037972684","3.98746848857761","257.589218146205","0.00156657037972684","3.92440145254305","248.143555938404","0.00156657037972684","4.06511160385867","272.688247992544","0.0886713566307075","4.01927836447199","265.347449059477","0.0886713566307075","3.96763722868933","256.898208310286","0.0886713566307075","3.79180002553101","246.162002450664","0.000496480648811059","3.75355512807893","242.69591669034","0.000496480648811059","3.69452747828248","230.487238950303","0.000496480648811059","4.15313962679547","270.573178251104","0.00592685513409296","4.08449238232949","261.93857480922","0.00592685513409296","4.00767245081399","252.063779318759","0.00592685513409296","3.70694665710194","258.313201529317","0.00621455960170989","3.62674631505611","248.853853978501","0.00621455960170989","3.62674631505611","248.853853978501","0.00621455960170989","4.46592597394477","293.583343365488","0.000226359420710777","4.41114904467235","284.849134355795","0.000226359420710777","4.34915739847941","274.789883144503","0.000226359420710777","4.1424972811475","305.511760819994","0.0130421921511886","4.02276120273179","294.128939660519","0.0130421921511886","3.94413415723638","287.293752485976","0.0130421921511886","3.71393545979794","235.331633565321","0.00201081763583965","3.59307677217898","225.152012358288","0.00201081763583965","3.45836297395542","214.091638067637","0.00201081763583965","3.77982738460604","251.498314013405","0.00462680364189166","3.73087340146506","243.817526734202","0.00462680364189166","3.67597070601499","234.96991654243","0.00462680364189166"
10.125,"4.08638008692945","271.949949915598","0.000500500402761334","4.01287918556539","262.591852965654","0.000500500402761334","3.93124124518679","252.10241447039","0.000500500402761334","3.90694046662346","281.481819317073","3.05744421918276e-05","3.77872003157554","268.85417205138","3.05744421918276e-05","3.62382021399008","253.319855377235","3.05744421918276e-05","4.05250449834727","269.840175258126","0.00140863001212047","3.99709616680257","261.586314313007","0.00140863001212047","3.93470547917853","252.078261417583","0.00140863001212047","4.06362046778599","276.75186846033","0.0846119001276024","4.01853372965981","269.365982789137","0.0846119001276024","3.96775126936391","260.86595957965","0.0846119001276024","3.81894420521628","249.980946655881","0.000450067870977724","3.7810460547107","246.476962745051","0.000450067870977724","3.72259280896929","234.209831759272","0.000450067870977724","4.14818099498579","274.72135924609","0.00539906404189891","4.0803891841332","266.018963993354","0.00539906404189891","4.00452743754394","256.068306756303","0.00539906404189891","3.72759013166441","262.040791660982","0.00577481251481694","3.64824003106588","252.502094009566","0.00577481251481694","3.64824003106588","252.502094009566","0.00577481251481694","4.4517591959042","298.035102561392","0.000199271729011152","4.39759199266568","289.246726348461","0.000199271729011152","4.33633181595385","279.126214960456","0.000199271729011152","4.14208045551444","309.848092635948","0.0120227373899332","4.03329236441762","298.162232024937","0.0120227373899332","3.94354061468361","291.63008430193","0.0120227373899332","3.70611458615833","239.037748151479","0.00194650360107159","3.58662510992597","228.738637468214","0.00194650360107159","3.45349542184285","217.545133489479","0.00194650360107159","3.7821793149293","255.280493328334","0.00438578716269501","3.7340518953742","247.551578629576","0.00438578716269501","3.68009374391698","238.650010286347","0.00438578716269501"
10.25,"4.10930259511911","276.059252510717","0.000453574851205727","4.03691595303959","266.628768918694","0.000453574851205727","3.95653207253214","256.058946542922","0.000453574851205727","3.91947954463292","285.401298861706","2.48223493837302e-05","3.79179930197381","272.645971353354","2.48223493837302e-05","3.6375878796264","256.957443256862","2.48223493837302e-05","4.07730900823308","273.917484266359","0.00126766935051186","4.022371699166","265.608686012173","0.00126766935051186","3.96052180319654","256.038783220779","0.00126766935051186","4.05948119081941","280.811349651149","0.0808756151609162","4.01500766872989","273.380990457867","0.0808756151609162","3.96493279141448","264.830892371065","0.0808756151609162","3.83976353926837","253.820710195149","0.0004090061863617","3.80238609762269","250.279348842674","0.0004090061863617","3.74477627867255","237.954608037945","0.0004090061863617","4.15339147310497","278.874750719195","0.00492019301669145","4.08627510557065","270.105239098924","0.00492019301669145","4.01116881981591","260.079475576119","0.00492019301669145","3.74839394865519","265.789185609637","0.00537702757832753","3.67004726839517","256.172141277962","0.00537702757832753","3.67004726839517","256.172141277962","0.00537702757832753","4.45083675587732","302.48593931727","0.000174991877769394","4.39741408661919","293.64414043508","0.000174991877769394","4.33702961536644","283.463244575823","0.000174991877769394","4.14166362988138","314.185122251314","0.0111001754458927","4.04782130469421","302.210053329631","0.0111001754458927","3.94294707213085","295.967113917296","0.0111001754458927","3.6977638529705","242.735512004449","0.00188558946302723","3.57981934374219","232.318456811957","0.00188558946302723","3.44845333989927","220.993586829379","0.00188558946302723","3.78029108347397","259.060784411808","0.00416412222082742","3.73320922575209","251.284787855328","0.00416412222082742","3.68043149653221","242.33044178288","0.00416412222082742"
10.375,"4.13104855531044","280.190301066027","0.000411875574586952","4.05976869394092","270.688537612634","0.000411875574586952","3.98062608374639","260.039572626669","0.000411875574586952","3.93581242051446","289.33711128222","2.02274525571401e-05","3.8086941776135","276.454665530968","2.02274525571401e-05","3.6551939040503","260.612637160912","2.02274525571401e-05","4.10499916938029","278.022483435739","0.0011419089683488","4.05053189249127","269.659217904665","0.0011419089683488","3.98921829920638","260.028001519986","0.0011419089683488","4.0531409908601","284.864490642009","0.0774388898396561","4.00919877208548","277.390189229952","0.0774388898396561","3.95973758683425","268.790629957899","0.0774388898396561","3.85498200838669","257.675692203536","0.000372941447491376","3.81831101395691","254.097659856631","0.000372941447491376","3.76183486070703","241.716442898652","0.000372941447491376","4.14984813093584","283.024598850131","0.00448259327248616","4.0835874285032","274.188826527428","0.00448259327248616","4.00942811374385","264.088903689863","0.00448259327248616","3.76831316473263","269.55749877437","0.00501622100722889","3.69105591247619","259.863197190438","0.00501622100722889","3.69105591247619","259.863197190438","0.00501622100722889","4.46856509641928","306.954504413689","0.000153324036522302","4.41569963929052","298.05984007437","0.000153324036522302","4.35597752485648","287.819222100679","0.000153324036522302","4.14124680424832","318.541099776171","0.0102601433673838","4.05959797612633","306.269651305758","0.0102601433673838","3.94235352957808","300.323091442153","0.0102601433673838","3.69806092356368","246.433572928013","0.00182756587324326","3.58163023474672","235.900087046703","0.00182756587324326","3.45198510300057","224.445571932379","0.00182756587324326","3.78069584537091","262.841480257179","0.00395851798144834","3.73463308726564","255.019420942594","0.00395851798144834","3.68300267719488","246.013444460074","0.00395851798144834"
10.5,"4.13863795610615","284.328939022134","0.000374745511263289","4.0684518287271","274.756989441362","0.000374745511263289","3.99053317968913","264.030105806358","0.000374745511263289","3.94712175464281","293.284233036863","1.65422839219152e-05","3.82076320803389","280.275428739001","1.65422839219152e-05","3.66820127933507","264.280838440247","1.65422839219152e-05","4.11342525065231","282.135908686391","0.0010296979855784","4.05952997501451","273.718747879679","0.0010296979855784","3.99886190743034","264.026863427416","0.0010296979855784","4.04598538284285","288.910476024852","0.0742695197758143","4.00252362618061","281.392712856133","0.0742695197758143","3.9536165364903","272.744246494389","0.0742695197758143","3.87661682576116","261.552309029297","0.000341309499111249","3.84071331897657","257.938373175607","0.000341309499111249","3.78546606936651","245.501908968019","0.000341309499111249","4.14422879154841","287.168827641679","0.00408366755729104","4.07894609089174","278.267772618319","0.00408366755729104","4.00586427292174","268.094767962784","0.00408366755729104","3.78657338784478","273.344072162214","0.00468774471658563","3.71023986289921","263.573437053337","0.00468774471658563","3.71023986289921","263.573437053337","0.00468774471658563","4.47991030345942","311.434414717148","0.000134103396504377","4.4275201560814","302.487360230452","0.000134103396504377","4.3683631362649","292.187585236944","0.000134103396504377","4.14082997861526","322.909462912436","0.00949405831668224","4.05853155702157","310.328182862779","0.00949405831668224","3.94175998702532","304.691454578418","0.00949405831668224","3.69904652446802","250.132619452481","0.00177195387618733","3.58387891488526","239.483965961588","0.00177195387618733","3.45567704869981","227.901248981079","0.00177195387618733","3.78072390718828","266.622204164367","0.00376753484525959","3.73552076000449","258.754941702598","0.00376753484525959","3.68485920018326","249.698303660258","0.00376753484525959"
10.625,"4.13501048805735","288.463949510191","0.000341466727234972","4.06586133953722","278.822850780899","0.000341466727234972","3.98910129068589","268.019207097044","0.000341466727234972","3.94998493599599","297.234217972859","1.35714248416438e-05","3.82434449932795","284.099773238329","1.35714248416438e-05","3.67266998108683","267.953508421334","1.35714248416438e-05","4.10590963404204","286.241818320433","0.000929313701573792","4.05259466597214","277.771342545651","0.000929313701573792","3.99257933228811","268.019442759704","0.000929313701573792","4.03924025271684","292.949716277569","0.0713228697317856","3.99634400596373","285.389056862097","0.0713228697317856","3.94808236603274","276.692328860422","0.0713228697317856","3.88442959788153","265.436738627178","0.000313487972624202","3.8491690591366","261.787542234744","0.000313487972624202","3.79495409906882","249.296863067087","0.000313487972624202","4.1383889997499","291.307216641429","0.00372647007482253","4.07399708039585","282.341769698715","0.00372647007482253","4.00189504675607","272.09666300954","0.00372647007482253","3.78932171994323","277.133393882158","0.00438750200113051","3.71377216565291","267.28720921899","0.00438750200113051","3.71377216565291","267.28720921899","0.00438750200113051","4.46899563156695","315.903410348715","0.000117193644015223","4.41705568995571","306.904415920407","0.000117193644015223","4.3584312051597","296.546016442104","0.000117193644015223","4.1404131529822","327.267894117595","0.00879747117130709","4.05340196293872","314.381584825718","0.00879747117130709","3.94116644447255","309.049885783577","0.00879747117130709","3.69430118745693","253.826920639938","0.00171827290240531","3.58021126309774","243.064177224686","0.00171827290240531","3.45324609309575","231.354495074175","0.00171827290240531","3.77410450115274","270.39630866552","0.00359234489807536","3.72967330757494","262.484615010173","0.00359234489807536","3.67988146972017","253.378185129978","0.00359234489807536"
10.75,"4.12790673422926","292.59185624442","0.000311514919307372","4.05968900608682","282.882539786986","0.000311514919307372","3.98397021919875","272.003177316242","0.000311514919307372","3.94845410680718","301.182672079666","1.11671192441563e-05","3.82345386444436","287.923227102774","1.11671192441563e-05","3.67257338865193","271.626081809986","1.11671192441563e-05","4.09436380546659","290.3361821259","0.000839515775027794","4.04167732196918","281.81301986762","0.000839515775027794","3.98236581547436","272.001808575178","0.000839515775027794","4.03030764588101","296.98002392345","0.0685688821320065","3.98786425676809","289.376921118865","0.0685688821320065","3.94012057358071","280.632449434003","0.0685688821320065","3.87497877088108","269.311717398059","0.000289032619916855","3.84015374522824","265.627695979972","0.000289032619916855","3.78664231290505","253.083505379992","0.000289032619916855","4.13026885401297","295.437485495442","0.00340810404160992","4.06657561180691","286.408345310522","0.00340810404160992","3.99524111776732","276.091904127308","0.00340810404160992","3.77750690114718","280.910900783305","0.00411248897841812","3.7027283359999","270.98993755499","0.00411248897841812","3.7027283359999","270.98993755499","0.00411248897841812","4.45572891113308","320.359139259848","0.000102471990042564","4.40432992534312","311.30874584575","0.000102471990042564","4.34633257325914","300.892349015363","0.000102471990042564","4.13999632734914","331.614226690855","0.00816464942864368","4.04802902624015","318.429613851958","0.00816464942864368","3.94057290191979","313.396218356836","0.00816464942864368","3.68607489958317","257.512995539521","0.00166602264054015","3.57311329626825","246.637290520954","0.00166602264054015","3.44743195528499","234.80192702946","0.00166602264054015","3.765676750562","274.161985416082","0.00343217185618581","3.72186000793318","266.206475018106","0.00343217185618581","3.67276223946885","257.050947369447","0.00343217185618581"
