"U_mps","temp_C","Exc_value","Pool_stage_ft","Lake_Sak_Upper_RM","spawn_rkm","p_retained","p_conserv","phi0_MR","phi0","lambda"
0.9,24,95,1818,1513.37,2833.449,0.172,0.1,6.5e-05,1.118e-05,0.951970795541636
0.5,14,90,1822,1516.58,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,14,90,1822,1516.58,2833.449,0.038,0.01,6.5e-05,2.47e-06,0.915217914259219
0.9,14,90,1822,1516.58,2833.449,0,0,6.5e-05,0,0
0.5,16,90,1822,1516.58,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,16,90,1822,1516.58,2833.449,0.103,0.1,6.5e-05,6.695e-06,0.938375964985779
0.9,16,90,1822,1516.58,2833.449,0.003,0.001,6.5e-05,1.95e-07,0.866744110180772
0.5,18,90,1822,1516.58,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,18,90,1822,1516.58,2833.449,0.306,0.25,6.5e-05,1.989e-05,0.969247827215807
0.9,18,90,1822,1516.58,2833.449,0.006,0.001,6.5e-05,3.9e-07,0.879012193146726
0.5,20,90,1822,1516.58,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,20,90,1822,1516.58,2833.449,0.642,0.5,6.5e-05,4.173e-05,0.995878957749577
0.9,20,90,1822,1516.58,2833.449,0.01,0.001,6.5e-05,6.5e-07,0.888436771322158
0.5,22,90,1822,1516.58,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,22,90,1822,1516.58,2833.449,0.919,0.9,6.5e-05,5.9735e-05,1.01114302995164
0.9,22,90,1822,1516.58,2833.449,0.039,0.01,6.5e-05,2.535e-06,0.915779304515373
0.5,24,90,1822,1516.58,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,24,90,1822,1516.58,2833.449,0.984,0.95,6.5e-05,6.396e-05,1.01425925549194
0.9,24,90,1822,1516.58,2833.449,0.147,0.1,6.5e-05,9.555e-06,0.947652431103306
0.5,14,75,1833,1527.4,2833.449,0.975,0.95,6.5e-05,6.3375e-05,1.01383618792013
0.7,14,75,1833,1527.4,2833.449,0.016,0.01,6.5e-05,1.04e-06,0.897461232682912
0.9,14,75,1833,1527.4,2833.449,0,0,6.5e-05,0,0
0.5,16,75,1833,1527.4,2833.449,0.995,0.99,6.5e-05,6.4675e-05,1.01477282628057
0.7,16,75,1833,1527.4,2833.449,0.035,0.01,6.5e-05,2.275e-06,0.913452765500468
0.9,16,75,1833,1527.4,2833.449,0,0,6.5e-05,0,0
0.5,18,75,1833,1527.4,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,18,75,1833,1527.4,2833.449,0.177,0.1,6.5e-05,1.1505e-05,0.952774916925263
0.9,18,75,1833,1527.4,2833.449,0.004,0.001,6.5e-05,2.6e-07,0.871770547483583
0.5,20,75,1833,1527.4,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,20,75,1833,1527.4,2833.449,0.375,0.25,6.5e-05,2.4375e-05,0.975990539803238
0.9,20,75,1833,1527.4,2833.449,0.007,0.001,6.5e-05,4.55e-07,0.881818446509802
0.5,22,75,1833,1527.4,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,22,75,1833,1527.4,2833.449,0.746,0.5,6.5e-05,4.849e-05,1.00205280406799
0.9,22,75,1833,1527.4,2833.449,0.018,0.01,6.5e-05,1.17e-06,0.89978410569564
0.5,24,75,1833,1527.4,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,24,75,1833,1527.4,2833.449,0.961,0.95,6.5e-05,6.2465e-05,1.01317284175651
0.9,24,75,1833,1527.4,2833.449,0.047,0.01,6.5e-05,3.055e-06,0.919868987038246
0.5,14,50,1843,1535.89,2833.449,0.956,0.95,6.5e-05,6.214e-05,1.01293436089582
0.7,14,50,1843,1535.89,2833.449,0.009,0.001,6.5e-05,5.85e-07,0.886462609967197
0.9,14,50,1843,1535.89,2833.449,0,0,6.5e-05,0,0
0.5,16,50,1843,1535.89,2833.449,0.974,0.95,6.5e-05,6.331e-05,1.01378901886444
0.7,16,50,1843,1535.89,2833.449,0.017,0.01,6.5e-05,1.105e-06,0.898653544849887
0.9,16,50,1843,1535.89,2833.449,0,0,6.5e-05,0,0
0.5,18,50,1843,1535.89,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,18,50,1843,1535.89,2833.449,0.107,0.1,6.5e-05,6.955e-06,0.939339059612431
0.9,18,50,1843,1535.89,2833.449,0.003,0.001,6.5e-05,1.95e-07,0.866744110180772
0.5,20,50,1843,1535.89,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,20,50,1843,1535.89,2833.449,0.215,0.1,6.5e-05,1.3975e-05,0.958375185045075
0.9,20,50,1843,1535.89,2833.449,0.005,0.001,6.5e-05,3.25e-07,0.87573183453328
0.5,22,50,1843,1535.89,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,22,50,1843,1535.89,2833.449,0.544,0.5,6.5e-05,3.536e-05,0.98940052478065
0.9,22,50,1843,1535.89,2833.449,0.009,0.001,6.5e-05,5.85e-07,0.886462609967197
0.5,24,50,1843,1535.89,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,24,50,1843,1535.89,2833.449,0.874,0.75,6.5e-05,5.681e-05,1.00889784182641
0.9,24,50,1843,1535.89,2833.449,0.029,0.01,6.5e-05,1.885e-06,0.909482899351663
0.5,14,25,1848,1544.17,2833.449,0.832,0.75,6.5e-05,5.408e-05,1.00673106579865
0.7,14,25,1848,1544.17,2833.449,0.007,0.001,6.5e-05,4.55e-07,0.881818446509802
0.9,14,25,1848,1544.17,2833.449,0,0,6.5e-05,0,0
0.5,16,25,1848,1544.17,2833.449,0.955,0.95,6.5e-05,6.2075e-05,1.0128865643073
0.7,16,25,1848,1544.17,2833.449,0.009,0.001,6.5e-05,5.85e-07,0.886462609967197
0.9,16,25,1848,1544.17,2833.449,0,0,6.5e-05,0,0
0.5,18,25,1848,1544.17,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,18,25,1848,1544.17,2833.449,0.04,0.01,6.5e-05,2.6e-06,0.916328301486793
0.9,18,25,1848,1544.17,2833.449,0,0,6.5e-05,0,0
0.5,20,25,1848,1544.17,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,20,25,1848,1544.17,2833.449,0.142,0.1,6.5e-05,9.23e-06,0.946720390238494
0.9,20,25,1848,1544.17,2833.449,0.004,0.001,6.5e-05,2.6e-07,0.871770547483583
0.5,22,25,1848,1544.17,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,22,25,1848,1544.17,2833.449,0.319,0.25,6.5e-05,2.0735e-05,0.970596863730298
0.9,22,25,1848,1544.17,2833.449,0.007,0.001,6.5e-05,4.55e-07,0.881818446509802
0.5,24,25,1848,1544.17,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,24,25,1848,1544.17,2833.449,0.73,0.5,6.5e-05,4.745e-05,1.00114273019066
0.9,24,25,1848,1544.17,2833.449,0.011,0.01,6.5e-05,7.15e-07,0.890237259337516
0.5,14,10,1850,1555.04,2833.449,0.587,0.5,6.5e-05,3.8155e-05,0.99233419992005
0.7,14,10,1850,1555.04,2833.449,0.004,0.001,6.5e-05,2.6e-07,0.871770547483583
0.9,14,10,1850,1555.04,2833.449,0,0,6.5e-05,0,0
0.5,16,10,1850,1555.04,2833.449,0.774,0.75,6.5e-05,5.031e-05,1.0036141741167
0.7,16,10,1850,1555.04,2833.449,0.006,0.001,6.5e-05,3.9e-07,0.879012193146726
0.9,16,10,1850,1555.04,2833.449,0,0,6.5e-05,0,0
0.5,18,10,1850,1555.04,2833.449,0.972,0.95,6.5e-05,6.318e-05,1.0136945831552
0.7,18,10,1850,1555.04,2833.449,0.014,0.01,6.5e-05,9.1e-07,0.894858903604663
0.9,18,10,1850,1555.04,2833.449,0,0,6.5e-05,0,0
0.5,20,10,1850,1555.04,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,20,10,1850,1555.04,2833.449,0.044,0.01,6.5e-05,2.86e-06,0.918411544877255
0.9,20,10,1850,1555.04,2833.449,0.001,0.001,6.5e-05,6.5e-08,0.848260556296061
0.5,22,10,1850,1555.04,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,22,10,1850,1555.04,2833.449,0.171,0.1,6.5e-05,1.1115e-05,0.951807800743157
0.9,22,10,1850,1555.04,2833.449,0.005,0.001,6.5e-05,3.25e-07,0.87573183453328
0.5,24,10,1850,1555.04,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,24,10,1850,1555.04,2833.449,0.433,0.25,6.5e-05,2.8145e-05,0.980999475731005
0.9,24,10,1850,1555.04,2833.449,0.007,0.001,6.5e-05,4.55e-07,0.881818446509802
0.5,14,5,1853,1562.68,2833.449,0.349,0.25,6.5e-05,2.2685e-05,0.973564198861083
0.7,14,5,1853,1562.68,2833.449,0.003,0.001,6.5e-05,1.95e-07,0.866744110180772
0.9,14,5,1853,1562.68,2833.449,0,0,6.5e-05,0,0
0.5,16,5,1853,1562.68,2833.449,0.575,0.5,6.5e-05,3.7375e-05,0.991530801499948
0.7,16,5,1853,1562.68,2833.449,0.005,0.001,6.5e-05,3.25e-07,0.87573183453328
0.9,16,5,1853,1562.68,2833.449,0,0,6.5e-05,0,0
0.5,18,5,1853,1562.68,2833.449,0.953,0.95,6.5e-05,6.1945e-05,1.01279087024136
0.7,18,5,1853,1562.68,2833.449,0.009,0.001,6.5e-05,5.85e-07,0.886462609967197
0.9,18,5,1853,1562.68,2833.449,0,0,6.5e-05,0,0
0.5,20,5,1853,1562.68,2833.449,0.98,0.95,6.5e-05,6.37e-05,1.01407154744641
0.7,20,5,1853,1562.68,2833.449,0.026,0.01,6.5e-05,1.69e-06,0.907217602814418
0.9,20,5,1853,1562.68,2833.449,0,0,6.5e-05,0,0
0.5,22,5,1853,1562.68,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,22,5,1853,1562.68,2833.449,0.1,0.05,6.5e-05,6.5e-06,0.937633461401745
0.9,22,5,1853,1562.68,2833.449,0.003,0.001,6.5e-05,1.95e-07,0.866744110180772
0.5,24,5,1853,1562.68,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,24,5,1853,1562.68,2833.449,0.23,0.1,6.5e-05,1.495e-05,0.960378491572043
0.9,24,5,1853,1562.68,2833.449,0.006,0.001,6.5e-05,3.9e-07,0.879012193146726
0.5,14,0,1856,1564.87,2833.449,0.274,0.25,6.5e-05,1.781e-05,0.965738415336589
0.7,14,0,1856,1564.87,2833.449,0.002,0.001,6.5e-05,1.3e-07,0.859799741238229
0.9,14,0,1856,1564.87,2833.449,0,0,6.5e-05,0,0
0.5,16,0,1856,1564.87,2833.449,0.515,0.5,6.5e-05,3.3475e-05,0.987330392525223
0.7,16,0,1856,1564.87,2833.449,0.004,0.001,6.5e-05,2.6e-07,0.871770547483583
0.9,16,0,1856,1564.87,2833.449,0,0,6.5e-05,0,0
0.5,18,0,1856,1564.87,2833.449,0.912,0.9,6.5e-05,5.928e-05,1.01079870557373
0.7,18,0,1856,1564.87,2833.449,0.008,0.001,6.5e-05,5.2e-07,0.884274994215951
0.9,18,0,1856,1564.87,2833.449,0,0,6.5e-05,0,0
0.5,20,0,1856,1564.87,2833.449,0.974,0.95,6.5e-05,6.331e-05,1.01378901886444
0.7,20,0,1856,1564.87,2833.449,0.02,0.01,6.5e-05,1.3e-06,0.9018849413766
0.9,20,0,1856,1564.87,2833.449,0,0,6.5e-05,0,0
0.5,22,0,1856,1564.87,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,22,0,1856,1564.87,2833.449,0.071,0.05,6.5e-05,4.615e-06,0.929307594576451
0.9,22,0,1856,1564.87,2833.449,0.002,0.001,6.5e-05,1.3e-07,0.859799741238229
0.5,24,0,1856,1564.87,2833.449,1,0.999,6.5e-05,6.5e-05,1.01500500848966
0.7,24,0,1856,1564.87,2833.449,0.208,0.1,6.5e-05,1.352e-05,0.957403882087413
0.9,24,0,1856,1564.87,2833.449,0.005,0.001,6.5e-05,3.25e-07,0.87573183453328
0.5,14,100,1813,1507.01,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,14,100,1813,1507.01,2833.449,0.105,0.1,7e-05,7.35e-06,0.94074778173895
0.9,14,100,1813,1507.01,2833.449,0.003,0.001,7e-05,2.1e-07,0.868030664504864
0.5,16,100,1813,1507.01,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,16,100,1813,1507.01,2833.449,0.176,0.1,7e-05,1.232e-05,0.954716839552448
0.9,16,100,1813,1507.01,2833.449,0.004,0.001,7e-05,2.8e-07,0.873079831761138
0.5,18,100,1813,1507.01,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,18,100,1813,1507.01,2833.449,0.552,0.5,7e-05,3.864e-05,0.992828078081401
0.9,18,100,1813,1507.01,2833.449,0.008,0.001,7e-05,5.6e-07,0.885649088630069
0.5,20,100,1813,1507.01,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,20,100,1813,1507.01,2833.449,0.819,0.75,7e-05,5.733e-05,1.00930257375422
0.9,20,100,1813,1507.01,2833.449,0.024,0.01,7e-05,1.68e-06,0.907095290518881
0.5,22,100,1813,1507.01,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,22,100,1813,1507.01,2833.449,0.967,0.95,7e-05,6.769e-05,1.01689749648468
0.9,22,100,1813,1507.01,2833.449,0.09,0.05,7e-05,6.3e-06,0.936852786835769
0.5,24,100,1813,1507.01,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,24,100,1813,1507.01,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.9,24,100,1813,1507.01,2833.449,0.222,0.1,7e-05,1.554e-05,0.961543336850051
0.5,14,95,1818,1513.37,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,14,95,1818,1513.37,2833.449,0.045,0.01,7e-05,3.15e-06,0.920550172906584
0.9,14,95,1818,1513.37,2833.449,0.001,0.001,7e-05,7e-08,0.84947602745794
0.5,16,95,1818,1513.37,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,16,95,1818,1513.37,2833.449,0.127,0.1,7e-05,8.89e-06,0.94571711999242
0.9,16,95,1818,1513.37,2833.449,0.003,0.001,7e-05,2.1e-07,0.868030664504864
0.5,18,95,1818,1513.37,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,18,95,1818,1513.37,2833.449,0.393,0.25,7e-05,2.751e-05,0.98019057920792
0.9,18,95,1818,1513.37,2833.449,0.007,0.001,7e-05,4.9e-07,0.88317877013685
0.5,20,95,1818,1513.37,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,20,95,1818,1513.37,2833.449,0.715,0.5,7e-05,5.005e-05,1.00339348379234
0.9,20,95,1818,1513.37,2833.449,0.012,0.01,7e-05,8.4e-07,0.893314120665131
0.5,22,95,1818,1513.37,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,22,95,1818,1513.37,2833.449,0.954,0.95,7e-05,6.678e-05,1.01626302847756
0.9,22,95,1818,1513.37,2833.449,0.045,0.01,7e-05,3.15e-06,0.920550172906584
0.5,24,95,1818,1513.37,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,24,95,1818,1513.37,2833.449,0.992,0.99,7e-05,6.944e-05,1.01810172331963
0.9,24,95,1818,1513.37,2833.449,0.172,0.1,7e-05,1.204e-05,0.954061157042766
0.5,14,90,1822,1516.58,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,14,90,1822,1516.58,2833.449,0.038,0.01,7e-05,2.66e-06,0.916824578554839
0.9,14,90,1822,1516.58,2833.449,0,0,7e-05,0,0
0.5,16,90,1822,1516.58,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,16,90,1822,1516.58,2833.449,0.103,0.1,7e-05,7.21e-06,0.940255657694082
0.9,16,90,1822,1516.58,2833.449,0.003,0.001,7e-05,2.1e-07,0.868030664504864
0.5,18,90,1822,1516.58,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,18,90,1822,1516.58,2833.449,0.306,0.25,7e-05,2.142e-05,0.97166140378594
0.9,18,90,1822,1516.58,2833.449,0.006,0.001,7e-05,4.2e-07,0.880357439805442
0.5,20,90,1822,1516.58,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,20,90,1822,1516.58,2833.449,0.642,0.5,7e-05,4.494e-05,0.998889206918332
0.9,20,90,1822,1516.58,2833.449,0.01,0.001,7e-05,7e-07,0.889835500710607
0.5,22,90,1822,1516.58,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,22,90,1822,1516.58,2833.449,0.919,0.9,7e-05,6.433e-05,1.01452549766375
0.9,22,90,1822,1516.58,2833.449,0.039,0.01,7e-05,2.73e-06,0.917391432168261
0.5,24,90,1822,1516.58,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,24,90,1822,1516.58,2833.449,0.984,0.95,7e-05,6.888e-05,1.01771860869414
0.9,24,90,1822,1516.58,2833.449,0.147,0.1,7e-05,1.029e-05,0.94967162542972
0.5,14,75,1833,1527.4,2833.449,0.975,0.95,7e-05,6.825e-05,1.01728509850474
0.7,14,75,1833,1527.4,2833.449,0.016,0.01,7e-05,1.12e-06,0.898919670339027
0.9,14,75,1833,1527.4,2833.449,0,0,7e-05,0,0
0.5,16,75,1833,1527.4,2833.449,0.995,0.99,7e-05,6.965e-05,1.01824485680854
0.7,16,75,1833,1527.4,2833.449,0.035,0.01,7e-05,2.45e-06,0.915042588412522
0.9,16,75,1833,1527.4,2833.449,0,0,7e-05,0,0
0.5,18,75,1833,1527.4,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,18,75,1833,1527.4,2833.449,0.177,0.1,7e-05,1.239e-05,0.954878967010336
0.9,18,75,1833,1527.4,2833.449,0.004,0.001,7e-05,2.8e-07,0.873079831761138
0.5,20,75,1833,1527.4,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,20,75,1833,1527.4,2833.449,0.375,0.25,7e-05,2.625e-05,0.978545593675391
0.9,20,75,1833,1527.4,2833.449,0.007,0.001,7e-05,4.9e-07,0.88317877013685
0.5,22,75,1833,1527.4,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,22,75,1833,1527.4,2833.449,0.746,0.5,7e-05,5.222e-05,1.00521226090294
0.9,22,75,1833,1527.4,2833.449,0.018,0.01,7e-05,1.26e-06,0.901259456151398
0.5,24,75,1833,1527.4,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,24,75,1833,1527.4,2833.449,0.961,0.95,7e-05,6.727e-05,1.01660538080875
0.9,24,75,1833,1527.4,2833.449,0.047,0.01,7e-05,3.29e-06,0.921522522412777
0.5,14,50,1843,1535.89,2833.449,0.956,0.95,7e-05,6.692e-05,1.01636101492818
0.7,14,50,1843,1535.89,2833.449,0.009,0.001,7e-05,6.3e-07,0.887849442235716
0.9,14,50,1843,1535.89,2833.449,0,0,7e-05,0,0
0.5,16,50,1843,1535.89,2833.449,0.974,0.95,7e-05,6.818e-05,1.01723676522107
0.7,16,50,1843,1535.89,2833.449,0.017,0.01,7e-05,1.19e-06,0.900120579472437
0.9,16,50,1843,1535.89,2833.449,0,0,7e-05,0,0
0.5,18,50,1843,1535.89,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,18,50,1843,1535.89,2833.449,0.107,0.1,7e-05,7.49e-06,0.941232392634116
0.9,18,50,1843,1535.89,2833.449,0.003,0.001,7e-05,2.1e-07,0.868030664504864
0.5,20,50,1843,1535.89,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,20,50,1843,1535.89,2833.449,0.215,0.1,7e-05,1.505e-05,0.960578327076942
0.9,20,50,1843,1535.89,2833.449,0.005,0.001,7e-05,3.5e-07,0.877060288306395
0.5,22,50,1843,1535.89,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,22,50,1843,1535.89,2833.449,0.544,0.5,7e-05,3.808e-05,0.992257443019695
0.9,22,50,1843,1535.89,2833.449,0.009,0.001,7e-05,6.3e-07,0.887849442235716
0.5,24,50,1843,1535.89,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,24,50,1843,1535.89,2833.449,0.874,0.75,7e-05,6.118e-05,1.01222499866974
0.9,24,50,1843,1535.89,2833.449,0.029,0.01,7e-05,2.03e-06,0.911036655201578
0.5,14,25,1848,1544.17,2833.449,0.832,0.75,7e-05,5.824e-05,1.01000495627778
0.7,14,25,1848,1544.17,2833.449,0.007,0.001,7e-05,4.9e-07,0.88317877013685
0.9,14,25,1848,1544.17,2833.449,0,0,7e-05,0,0
0.5,16,25,1848,1544.17,2833.449,0.955,0.95,7e-05,6.685e-05,1.01631203891279
0.7,16,25,1848,1544.17,2833.449,0.009,0.001,7e-05,6.3e-07,0.887849442235716
0.9,16,25,1848,1544.17,2833.449,0,0,7e-05,0,0
0.5,18,25,1848,1544.17,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,18,25,1848,1544.17,2833.449,0.04,0.01,7e-05,2.8e-06,0.917945822567946
0.9,18,25,1848,1544.17,2833.449,0,0,7e-05,0,0
0.5,20,25,1848,1544.17,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,20,25,1848,1544.17,2833.449,0.142,0.1,7e-05,9.94e-06,0.948724744497154
0.9,20,25,1848,1544.17,2833.449,0.004,0.001,7e-05,2.8e-07,0.873079831761138
0.5,22,25,1848,1544.17,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,22,25,1848,1544.17,2833.449,0.319,0.25,7e-05,2.233e-05,0.973038114097415
0.9,22,25,1848,1544.17,2833.449,0.007,0.001,7e-05,4.9e-07,0.88317877013685
0.5,24,25,1848,1544.17,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,24,25,1848,1544.17,2833.449,0.73,0.5,7e-05,5.11e-05,1.00428004424832
0.9,24,25,1848,1544.17,2833.449,0.011,0.01,7e-05,7.7e-07,0.891647185932507
0.5,14,10,1850,1555.04,2833.449,0.587,0.5,7e-05,4.109e-05,0.99526006762611
0.7,14,10,1850,1555.04,2833.449,0.004,0.001,7e-05,2.8e-07,0.873079831761138
0.9,14,10,1850,1555.04,2833.449,0,0,7e-05,0,0
0.5,16,10,1850,1555.04,2833.449,0.774,0.75,7e-05,5.418e-05,1.00681171842446
0.7,16,10,1850,1555.04,2833.449,0.006,0.001,7e-05,4.2e-07,0.880357439805442
0.9,16,10,1850,1555.04,2833.449,0,0,7e-05,0,0
0.5,18,10,1850,1555.04,2833.449,0.972,0.95,7e-05,6.804e-05,1.01713999868189
0.7,18,10,1850,1555.04,2833.449,0.014,0.01,7e-05,9.8e-07,0.896299175808836
0.9,18,10,1850,1555.04,2833.449,0,0,7e-05,0,0
0.5,20,10,1850,1555.04,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,20,10,1850,1555.04,2833.449,0.044,0.01,7e-05,3.08e-06,0.92004999478793
0.9,20,10,1850,1555.04,2833.449,0.001,0.001,7e-05,7e-08,0.84947602745794
0.5,22,10,1850,1555.04,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,22,10,1850,1555.04,2833.449,0.171,0.1,7e-05,1.197e-05,0.953895404236178
0.9,22,10,1850,1555.04,2833.449,0.005,0.001,7e-05,3.5e-07,0.877060288306395
0.5,24,10,1850,1555.04,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,24,10,1850,1555.04,2833.449,0.433,0.25,7e-05,3.031e-05,0.983664400393412
0.9,24,10,1850,1555.04,2833.449,0.007,0.001,7e-05,4.9e-07,0.88317877013685
0.5,14,5,1853,1562.68,2833.449,0.349,0.25,7e-05,2.443e-05,0.976067449280546
0.7,14,5,1853,1562.68,2833.449,0.003,0.001,7e-05,2.1e-07,0.868030664504864
0.9,14,5,1853,1562.68,2833.449,0,0,7e-05,0,0
0.5,16,5,1853,1562.68,2833.449,0.575,0.5,7e-05,4.025e-05,0.994437701970659
0.7,16,5,1853,1562.68,2833.449,0.005,0.001,7e-05,3.5e-07,0.877060288306395
0.9,16,5,1853,1562.68,2833.449,0,0,7e-05,0,0
0.5,18,5,1853,1562.68,2833.449,0.953,0.95,7e-05,6.671e-05,1.0162139835621
0.7,18,5,1853,1562.68,2833.449,0.009,0.001,7e-05,6.3e-07,0.887849442235716
0.9,18,5,1853,1562.68,2833.449,0,0,7e-05,0,0
0.5,20,5,1853,1562.68,2833.449,0.98,0.95,7e-05,6.86e-05,1.01752626734004
0.7,20,5,1853,1562.68,2833.449,0.026,0.01,7e-05,1.82e-06,0.908751855071964
0.9,20,5,1853,1562.68,2833.449,0,0,7e-05,0,0
0.5,22,5,1853,1562.68,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,22,5,1853,1562.68,2833.449,0.1,0.05,7e-05,7e-06,0.939502769715821
0.9,22,5,1853,1562.68,2833.449,0.003,0.001,7e-05,2.1e-07,0.868030664504864
0.5,24,5,1853,1562.68,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,24,5,1853,1562.68,2833.449,0.23,0.1,7e-05,1.61e-05,0.962618653262095
0.9,24,5,1853,1562.68,2833.449,0.006,0.001,7e-05,4.2e-07,0.880357439805442
0.5,14,0,1856,1564.87,2833.449,0.274,0.25,7e-05,1.918e-05,0.96808156739896
0.7,14,0,1856,1564.87,2833.449,0.002,0.001,7e-05,1.4e-07,0.861057493072732
0.9,14,0,1856,1564.87,2833.449,0,0,7e-05,0,0
0.5,16,0,1856,1564.87,2833.449,0.515,0.5,7e-05,3.605e-05,0.990139203773974
0.7,16,0,1856,1564.87,2833.449,0.004,0.001,7e-05,2.8e-07,0.873079831761138
0.9,16,0,1856,1564.87,2833.449,0,0,7e-05,0,0
0.5,18,0,1856,1564.87,2833.449,0.912,0.9,7e-05,6.384e-05,1.01417268476423
0.7,18,0,1856,1564.87,2833.449,0.008,0.001,7e-05,5.6e-07,0.885649088630069
0.9,18,0,1856,1564.87,2833.449,0,0,7e-05,0,0
0.5,20,0,1856,1564.87,2833.449,0.974,0.95,7e-05,6.818e-05,1.01723676522107
0.7,20,0,1856,1564.87,2833.449,0.02,0.01,7e-05,1.4e-06,0.903376180578526
0.9,20,0,1856,1564.87,2833.449,0,0,7e-05,0,0
0.5,22,0,1856,1564.87,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,22,0,1856,1564.87,2833.449,0.071,0.05,7e-05,4.97e-06,0.931068156157137
0.9,22,0,1856,1564.87,2833.449,0.002,0.001,7e-05,1.4e-07,0.861057493072732
0.5,24,0,1856,1564.87,2833.449,1,0.999,7e-05,7e-05,1.0184827705294
0.7,24,0,1856,1564.87,2833.449,0.208,0.1,7e-05,1.456e-05,0.959589370641004
0.9,24,0,1856,1564.87,2833.449,0.005,0.001,7e-05,3.5e-07,0.877060288306395
0.5,14,100,1813,1507.01,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,14,100,1813,1507.01,2833.449,0.105,0.1,7.5e-05,7.875e-06,0.942528438248163
0.9,14,100,1813,1507.01,2833.449,0.003,0.001,7.5e-05,2.25e-07,0.869233500713555
0.5,16,100,1813,1507.01,2833.449,1,0.999,7.5e-05,7.5e-05,1.02179759704467
0.7,16,100,1813,1507.01,2833.449,0.176,0.1,7.5e-05,1.32e-05,0.956705762064767
